"CONTRATO";"OBJETO_CONTRATO";"DATA_INICIO";"DATA_TERMINO";"NUMERO_CRONOGRAMA";"DESCRICAO_CRONOGRAMA";"DATA_INICIO_CRONOGRAMA";"NUMERO_DIAS_CRONOGRAMA";"DATA_TERMINO_CRONOGRAMA";"OBSERVACAO_CRONOGRAMA";"VALOR_CONTRATO";"TIPO_CRONOGRAMA"
CT-00028/2017/ADR-ARU;ANTIGO DEINFRA - ARARANGUÁ;2017-11-07 00:00:00;2018-07-05 00:00:00;1;PRAZO;2017-12-13 00:00:00;114;2018-04-06 00:00:00;PRAZO;120325.61;MENSAL
CT-00028/2017/ADR-ARU;ANTIGO DEINFRA - ARARANGUÁ;2017-11-07 00:00:00;2018-07-05 00:00:00;2;CRONOGRAMA ATUALIZADO CONFORME 1º ADITIVO;2018-03-15 00:00:00;22;2018-04-06 00:00:00;;122135.14;MENSAL
CT-00028/2017/ADR-ARU;ANTIGO DEINFRA - ARARANGUÁ;2017-11-07 00:00:00;2018-07-05 00:00:00;3;cronograma após 2º aditivo;2018-06-20 00:00:00;15;2018-07-05 00:00:00;;140175.52;MENSAL
CT-00017/2017/ADR-BQE;SDR BRUSQUE;;;0;Cronograma;2017-10-18 00:00:00;7;2017-10-25 00:00:00;;12680.93;MENSAL
CT-00483/2017/SSP-FMSP;INSTALÇÕES POLICIA CIVIL POLICIA MILITAR E CORPO DE BOMBEIROS;;2019-03-06 00:00:00;0;Total;2018-04-10 00:00:00;120;2018-08-08 00:00:00;;21700;MENSAL
CT-00483/2017/SSP-FMSP;INSTALÇÕES POLICIA CIVIL POLICIA MILITAR E CORPO DE BOMBEIROS;;2019-03-06 00:00:00;1;Complementar;2018-08-01 00:00:00;127;2018-12-06 00:00:00;;21700;MENSAL
CT-00483/2017/SSP-FMSP;INSTALÇÕES POLICIA CIVIL POLICIA MILITAR E CORPO DE BOMBEIROS;;2019-03-06 00:00:00;2;"2";2018-09-10 00:00:00;177;2019-03-06 00:00:00;;21700;ANUAL
CT-00425/2017/SSP-FMSP;DELEGACIA DE POLICIA CIVIL;;2018-10-02 00:00:00;0;"1";2017-12-06 00:00:00;120;2018-04-05 00:00:00;;14715;ANUAL
CT-00425/2017/SSP-FMSP;DELEGACIA DE POLICIA CIVIL;;2018-10-02 00:00:00;1;Total;2018-04-04 00:00:00;91;2018-07-04 00:00:00;;14715;ANUAL
CT-00425/2017/SSP-FMSP;DELEGACIA DE POLICIA CIVIL;;2018-10-02 00:00:00;2;Total;2018-07-01 00:00:00;93;2018-10-02 00:00:00;;14715;ANUAL
CT-00482/2017/SSP-FMSP;PMSC - POLÍCIA MILITAR DE SC;2018-04-10 00:00:00;2019-03-06 00:00:00;0;Total;2018-04-10 00:00:00;120;2018-08-08 00:00:00;;18600;MENSAL
CT-00482/2017/SSP-FMSP;PMSC - POLÍCIA MILITAR DE SC;2018-04-10 00:00:00;2019-03-06 00:00:00;1;complementar;2018-08-01 00:00:00;127;2018-12-06 00:00:00;;18600;MENSAL
CT-00482/2017/SSP-FMSP;PMSC - POLÍCIA MILITAR DE SC;2018-04-10 00:00:00;2019-03-06 00:00:00;2;"2";2018-09-10 00:00:00;177;2019-03-06 00:00:00;;18600;ANUAL
CT-00004/2017/ADR-DCQ;EEB PROF. ELZA MANCELOS DE MOURA;;;0;CRONOGRAMA DA OBRA;2017-11-14 00:00:00;54;2018-01-07 00:00:00;;17200;MENSAL
CT-00021/2017/ADR-XXE;EEB DOM VITAL;;;0;Construção de Muro na EEB Dom Vital;2017-11-07 00:00:00;120;2018-03-07 00:00:00;;20619.89;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;0;CONTRATAÇÃO DE PROJETOS PARA ABRIGO DE ÔNIBUS;2017-11-16 00:00:00;30;2017-12-16 00:00:00;;33924.52;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;1;Projeto Ginásio de Esportes;2017-12-16 00:00:00;120;2018-04-15 00:00:00;;33924.52;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;2;Projeto Acessibilidade;2017-12-16 00:00:00;120;2018-04-15 00:00:00;;33924.52;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;3;Cronograma complementar;2018-04-15 00:00:00;120;2018-08-13 00:00:00;;33924.52;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;4;Cronogrma complementar;2018-05-15 00:00:00;210;2018-12-11 00:00:00;;33924.52;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;5;Cronograma complementar;2018-11-27 00:00:00;194;2019-06-09 00:00:00;;33924.52;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;6;Complementar final;2018-11-30 00:00:00;191;2019-06-09 00:00:00;;42342.15;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;7;Cronograma final;2019-06-07 00:00:00;182;2019-12-06 00:00:00;;42342.15;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;8;Croograma 2020;2019-12-06 00:00:00;180;2020-06-03 00:00:00;;42342.15;MENSAL
CT-00025/2017/FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;;2020-08-02 00:00:00;9;Final;2020-06-01 00:00:00;62;2020-08-02 00:00:00;;42342.15;MENSAL
CT-00017/2017/ADR-BNU;MANUTENÇÃO BEM PÚBLICO - ADR DE BLUMENAU;2017-11-13 00:00:00;2018-05-12 00:00:00;0;Manutenção Escolas ADR Timbó;2017-11-13 00:00:00;180;2018-05-12 00:00:00;;83499.79;MENSAL
CT-00017/2017/ADR-CBS;MANUTENÇÃO BEM PÚBLICO - ADR DE CURITIBANOS;;;0;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM PRESTAÇÃO ;2017-10-25 00:00:00;90;2018-01-23 00:00:00;;27750;MENSAL
CT-00030/2017/ADR-ARU;E.E.B EUFRAZIO AVELINO DA ROCHA;;2018-04-30 00:00:00;0;FECHAMENTO COM ALVENARIA GINÁSIO DE ESPORTES EEB ;2017-11-09 00:00:00;82;2018-01-30 00:00:00;FECHAMENTO COM ALVENARIA GINÁSIO DE ESPORTES EEB ;58385.93;MENSAL
CT-00030/2017/ADR-ARU;E.E.B EUFRAZIO AVELINO DA ROCHA;;2018-04-30 00:00:00;1;"2";2017-11-27 00:00:00;64;2018-01-30 00:00:00;;72335.72;MENSAL
CT-00030/2017/ADR-ARU;E.E.B EUFRAZIO AVELINO DA ROCHA;;2018-04-30 00:00:00;2;PÓS ADITIVOS DE PRAZO E SERVIÇO;2017-12-21 00:00:00;130;2018-04-30 00:00:00;;72335.72;MENSAL
CT-00031/2017/ADR-ARU;EEF PATRULHEIRO JUCEMAR PAES;;2018-05-21 00:00:00;0;REFORMA DA COBERTURA EEB PATRULHEIRO JUCEMAR PAES ;2017-11-10 00:00:00;102;2018-02-20 00:00:00;REFORMA DA COBERTURA EEB PATRULHEIRO JUCEMAR PAES ;87142.84;MENSAL
CT-00031/2017/ADR-ARU;EEF PATRULHEIRO JUCEMAR PAES;;2018-05-21 00:00:00;1;conforme aditivo de valor;2017-12-13 00:00:00;69;2018-02-20 00:00:00;;93505.67;MENSAL
CT-00031/2017/ADR-ARU;EEF PATRULHEIRO JUCEMAR PAES;;2018-05-21 00:00:00;2;CONFORME NOVO ADITIVO;2017-12-21 00:00:00;151;2018-05-21 00:00:00;;93505.67;MENSAL
CT-00060/2017/ADR-CNI;EEB ALMIRANTE BARROSO;;;0;Pintura Escolar;2017-11-20 00:00:00;52;2018-01-11 00:00:00;;99965.26;MENSAL
CT-00029/2017/ADR-ARU;EEF PROF. MOTA PIRES;;;0;READEQUAÇÃO DE FORRO ;2017-11-09 00:00:00;52;2017-12-31 00:00:00;READEQUAÇÃO DE FORRO ;16920.24;MENSAL
CT-01541/2017/UDESC;UDESC - FUNDAÇÃO UNIVERSIDADE DE SC;2018-01-16 00:00:00;2018-06-15 00:00:00;0;CRONOGRAMA - INICIAL;2018-01-16 00:00:00;150;2018-06-15 00:00:00;;49951.49;MENSAL
CT-01541/2017/UDESC;UDESC - FUNDAÇÃO UNIVERSIDADE DE SC;2018-01-16 00:00:00;2018-06-15 00:00:00;1;CRONOGRAMA 1º ADITIVO;2018-06-11 00:00:00;4;2018-06-15 00:00:00;;53987.94;MENSAL
CT-00007/2017/ADR-TAO;EEB LETICIA POSSAMAI;;;0;Cronograma fechamento com grades;2017-11-14 00:00:00;60;2018-01-13 00:00:00;;25796.92;MENSAL
CT-00041/2017/ADR-JVE;EEB DOM PIO DE FREITAS;;;0;CRONOGRAMA;2017-11-21 00:00:00;90;2018-02-19 00:00:00;;51735.2;MENSAL
CT-00042/2017/ADR-JVE;EEB SENADOR RODRIGO LOBO,EEM DEPUTADO NAGIB ZATTAR;;;0;CRONOGRAMA;2017-11-21 00:00:00;60;2018-01-20 00:00:00;;40975.21;MENSAL
CT-00032/2017/ADR-ARU;EEB MORRO CHATO;;2018-09-02 00:00:00;0;REFORMA DA COBERTURA E PISO GINÁSIO DE ESPORTES ;2017-11-14 00:00:00;202;2018-06-04 00:00:00;REFORMA DA COBERTURA E PISO GINÁSIO DE ESPORTES ;89736.05;MENSAL
CT-00032/2017/ADR-ARU;EEB MORRO CHATO;;2018-09-02 00:00:00;1;ADITIVO;2018-03-09 00:00:00;177;2018-09-02 00:00:00;ADITIVO ;129416.57;MENSAL
CT-00029/2017/ADR-CUA;MANUTENÇÃO BEM PÚBLICO - ADR DE CRICIÚMA;;;0;Lote IA;2017-11-09 00:00:00;90;2018-02-07 00:00:00;;206866.03;MENSAL
CT-00030/2017/ADR-CUA;MANUTENÇÃO BEM PÚBLICO - ADR DE CRICIÚMA;;;0;Lote 2A;2017-11-09 00:00:00;90;2018-02-07 00:00:00;;39813.48;MENSAL
CT-00031/2017/ADR-CUA;MANUTENÇÃO BEM PÚBLICO - ADR DE CRICIÚMA;;;0;lote IB;2017-11-09 00:00:00;90;2018-02-07 00:00:00;;91249.72;MENSAL
CT-00032/2017/ADR-CUA;MANUTENÇÃO BEM PÚBLICO - ADR DE CRICIÚMA;;;0;MANUTENÇÃO BEM PÚBLICO - ADR DE CRICIÚMA;2017-11-09 00:00:00;90;2018-02-07 00:00:00;;43056;MENSAL
CT-00033/2017/ADR-CUA;MANUTENÇÃO BEM PÚBLICO - ADR DE CRICIÚMA;2017-11-09 00:00:00;2018-03-09 00:00:00;0;Lote I;2017-11-09 00:00:00;120;2018-03-09 00:00:00;;174526;MENSAL
CT-00033/2017/ADR-CUA;MANUTENÇÃO BEM PÚBLICO - ADR DE CRICIÚMA;2017-11-09 00:00:00;2018-03-09 00:00:00;1;lote II;2017-11-09 00:00:00;120;2018-03-09 00:00:00;;174526;MENSAL
AA-01551/2017/UDESC;NOVA SEDE DO CENTRO DE ENSINO SUPERIOR DA REGIÃO SUL (CERES) UDESC;2018-02-20 00:00:00;2018-10-18 00:00:00;0;CRONOGRAMA INICIAL;2018-02-20 00:00:00;180;2018-08-19 00:00:00;;166575.89;MENSAL
AA-01551/2017/UDESC;NOVA SEDE DO CENTRO DE ENSINO SUPERIOR DA REGIÃO SUL (CERES) UDESC;2018-02-20 00:00:00;2018-10-18 00:00:00;1;CRONOGRAMA 1º ADITIVO;2018-04-16 00:00:00;125;2018-08-19 00:00:00;;191106.06;MENSAL
AA-01551/2017/UDESC;NOVA SEDE DO CENTRO DE ENSINO SUPERIOR DA REGIÃO SUL (CERES) UDESC;2018-02-20 00:00:00;2018-10-18 00:00:00;2;CRONOGRAMA 2º ADITIVO;2018-06-18 00:00:00;62;2018-08-19 00:00:00;;207688.32;MENSAL
AA-01551/2017/UDESC;NOVA SEDE DO CENTRO DE ENSINO SUPERIOR DA REGIÃO SUL (CERES) UDESC;2018-02-20 00:00:00;2018-10-18 00:00:00;3;CRONOGRAMA 3º ADITIVO;2018-08-02 00:00:00;77;2018-10-18 00:00:00;;207688.32;MENSAL
CT-00025/2017/ADR-LGA;CENTRO ADMINISTRATIVO HINDEMBURGO MOREIRA;;2018-03-10 00:00:00;0;cronograma;2017-11-17 00:00:00;60;2018-01-16 00:00:00;;23936.33;MENSAL
CT-00024/2017/ADR-LGA;CENTRO ADMINISTRATIVO HINDEMBURGO MOREIRA;2017-11-16 00:00:00;2018-03-16 00:00:00;0;CRONOGRAMA;2017-11-16 00:00:00;120;2018-03-16 00:00:00;;66928.32;MENSAL
CT-00013/2017/ADR-CBS;SUPERINTENDÊNCIA REGIONAL DO MEIO OESTE;;2018-10-25 00:00:00;0;MANUTENÇÃO DE RODOVIAS ( REVEST PRIMARIO  SC 302) ;2017-09-26 00:00:00;120;2018-01-24 00:00:00;;40000;MENSAL
CT-00013/2017/ADR-CBS;SUPERINTENDÊNCIA REGIONAL DO MEIO OESTE;;2018-10-25 00:00:00;1;CRONOGRAMA DO ADITIVO;2017-11-29 00:00:00;56;2018-01-24 00:00:00;;50000;MENSAL
CT-00013/2017/ADR-CBS;SUPERINTENDÊNCIA REGIONAL DO MEIO OESTE;;2018-10-25 00:00:00;2;CRONOGRAMA FINAL;2018-01-24 00:00:00;274;2018-10-25 00:00:00;;50000;MENSAL
CT-00023/2017/ADR-RSL;SDR TAIÓ;2017-11-20 00:00:00;2019-07-13 00:00:00;0;Cronograma Mudança de sede;2017-11-20 00:00:00;90;2018-02-18 00:00:00;;77834.83;MENSAL
CT-00023/2017/ADR-RSL;SDR TAIÓ;2017-11-20 00:00:00;2019-07-13 00:00:00;1;Mudança de sede 2;2018-02-18 00:00:00;90;2018-05-19 00:00:00;;77834.83;MENSAL
CT-00023/2017/ADR-RSL;SDR TAIÓ;2017-11-20 00:00:00;2019-07-13 00:00:00;2;cronograma 3;2018-04-16 00:00:00;123;2018-08-17 00:00:00;;77834.83;MENSAL
CT-00023/2017/ADR-RSL;SDR TAIÓ;2017-11-20 00:00:00;2019-07-13 00:00:00;3;Mudança sede 3;2018-05-08 00:00:00;120;2018-09-05 00:00:00;;77834.83;MENSAL
CT-00023/2017/ADR-RSL;SDR TAIÓ;2017-11-20 00:00:00;2019-07-13 00:00:00;4;Cronograma final;2018-10-29 00:00:00;167;2019-04-14 00:00:00;;77834.83;MENSAL
CT-00012/2017/ADR-PLI;EEB PROF. PATRÍCIO JOÃO DE OLIVEIRA;;;0;Reforma de fissuras na EEB PATRICIO;2017-11-10 00:00:00;60;2018-01-09 00:00:00;;92707;MENSAL
CT-00011/2017/ADR-PLI;EEB DR CARLOS CULMEY;;;0;Cronograma Carlos Culmey;2017-11-09 00:00:00;40;2017-12-19 00:00:00;;43722.77;MENSAL
CT-00009/2017/ADR-TAO;EEF ROBERTO HEINZEN;;;0;Cronograma melhorias EEF Roberto Heizen;2017-11-20 00:00:00;60;2018-01-19 00:00:00;;26536.02;MENSAL
CT-00019/2017/ADR-BQE;EEB SÃO JOÃO BATISTA;;;0;Cronograma;2017-11-16 00:00:00;30;2017-12-16 00:00:00;;33997.34;MENSAL
CT-00018/2017/ADR-BQE;EEB PROF. LÍDIA LEAL GOMES;;;0;cronograma;2017-11-16 00:00:00;60;2018-01-15 00:00:00;;40271.41;MENSAL
CT-00006/2017/ADR-SGE;SEA - Secretaria de Estado da Administração,EEB SÃO SEBASTIÃO,CEJA  - CENTRO DE EDUCAÇÃO DE ADULTOS;;2018-05-30 00:00:00;0;CRONOGRAMA 01;2017-10-25 00:00:00;67;2017-12-31 00:00:00;;24135.3;MENSAL
CT-00006/2017/ADR-SGE;SEA - Secretaria de Estado da Administração,EEB SÃO SEBASTIÃO,CEJA  - CENTRO DE EDUCAÇÃO DE ADULTOS;;2018-05-30 00:00:00;1;"2";2017-12-30 00:00:00;151;2018-05-30 00:00:00;;24135.3;MENSAL
CT-00006/2017/ADR-SGE;SEA - Secretaria de Estado da Administração,EEB SÃO SEBASTIÃO,CEJA  - CENTRO DE EDUCAÇÃO DE ADULTOS;;2018-05-30 00:00:00;2;cronograma;2018-03-20 00:00:00;71;2018-05-30 00:00:00;;29998.33;MENSAL
CT-00033/2017/ADR-ARU;EEB PROF. JULIETA AGUIAR BERTONCINI;;2018-05-29 00:00:00;0;SERVIÇO DE PINTURA EM QUADRA ESPORTIVA;2017-11-16 00:00:00;104;2018-02-28 00:00:00;SERVIÇO DE PINTURA EM QUADRA ESPORTIVA;63821.54;MENSAL
CT-00033/2017/ADR-ARU;EEB PROF. JULIETA AGUIAR BERTONCINI;;2018-05-29 00:00:00;1;ADITIVO;2018-02-27 00:00:00;91;2018-05-29 00:00:00;ADITIVO;63821.54;MENSAL
CT-00033/2017/ADR-ARU;EEB PROF. JULIETA AGUIAR BERTONCINI;;2018-05-29 00:00:00;2;CONFORME SEGUNDO ADITIVO;2018-03-21 00:00:00;69;2018-05-29 00:00:00;;95677.42;MENSAL
CT-00064/2017/ADR-CNI;SSP - SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA;;;0;Execução de serviço;2017-11-15 00:00:00;105;2018-02-28 00:00:00;;12888;MENSAL
CT-00018/2017/ADR-VII;MANUTENÇÃO BEM PÚBLICO - ADR DE VIDEIRA;;2018-02-14 00:00:00;0;Cronograma - manutenção em bem público;2017-10-02 00:00:00;45;2017-11-16 00:00:00;;119229.38;MENSAL
CT-00024/2017/ADR-XXE;E.B. PIO XII;;2018-07-15 00:00:00;0;projeto preventivo de incendio da EEB PIO XII;2017-11-17 00:00:00;120;2018-03-17 00:00:00;;18988.11;MENSAL
CT-00024/2017/ADR-XXE;E.B. PIO XII;;2018-07-15 00:00:00;1;Cronograma após o primeiro aditivo de prazo;2018-03-17 00:00:00;120;2018-07-15 00:00:00;;18988.11;MENSAL
CT-00021/2017/ADR-BQE;EEM YVONNE OLINGER APPEL;;;0;Cronograma;2017-11-27 00:00:00;30;2017-12-27 00:00:00;;72861.24;MENSAL
MN-00052/2017/SED;MANUTENÇÃO PRÉDIOS GRANDE FLORIANÓPOLIS;2017-11-27 00:00:00;2018-11-27 00:00:00;0;Cronograma do contrato.;2017-11-27 00:00:00;365;2018-11-27 00:00:00;;2038578.35;MENSAL
MN-00053/2017/SED;MANUTENÇÃO PRÉDIOS GRANDE FLORIANÓPOLIS;2017-11-27 00:00:00;2018-11-27 00:00:00;0;Cronograma do contrato;2017-11-27 00:00:00;365;2018-11-27 00:00:00;;2038578.32;MENSAL
MN-00054/2017/SED;MANUTENÇÃO PRÉDIOS GRANDE FLORIANÓPOLIS;2017-11-27 00:00:00;2018-11-27 00:00:00;0;Cronograma relativo ao contrato.;2017-11-27 00:00:00;365;2018-11-27 00:00:00;;2037522.62;MENSAL
CT-00019/2017/ADR-CBS;ÓRGÃOS DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DIRETA;;;0;MANUTENÇÃO DAS EEBS II;2017-11-08 00:00:00;90;2018-02-06 00:00:00;;163731.67;MENSAL
CT-00018/2017/ADR-CBS;MANUTENÇÃO BEM PÚBLICO - ADR DE CURITIBANOS;;;0;SERVIÇOS DE MANUTENÇÃO DE RODOVIAS, PINTURA DE ABR;2017-11-01 00:00:00;90;2018-01-30 00:00:00;;34897.72;MENSAL
CT-00065/2017/ADR-CNI;EEB PROF. GERMANO WAGENFUHR;;;0;Etapas da obra;2017-11-21 00:00:00;100;2018-03-01 00:00:00;;77519.96;MENSAL
CT-00023/2017/ADR-XXE;EEB PROF CUSTODIO DE CAMPOS   (CESSÃO DE USO COMPARTILHADO LEI 16.1972013),EEB LUIZ LUNARDI,EIEF MBY;2017-11-17 00:00:00;2019-03-12 00:00:00;0;preventivo de incendio das EEB CUSTODIO DE cAMPOS,;2017-11-17 00:00:00;180;2018-05-16 00:00:00;;53199.35;MENSAL
CT-00023/2017/ADR-XXE;EEB PROF CUSTODIO DE CAMPOS   (CESSÃO DE USO COMPARTILHADO LEI 16.1972013),EEB LUIZ LUNARDI,EIEF MBY;2017-11-17 00:00:00;2019-03-12 00:00:00;1;Aditivo de Prazo;2018-05-16 00:00:00;180;2018-11-12 00:00:00;;53199.35;MENSAL
CT-00023/2017/ADR-XXE;EEB PROF CUSTODIO DE CAMPOS   (CESSÃO DE USO COMPARTILHADO LEI 16.1972013),EEB LUIZ LUNARDI,EIEF MBY;2017-11-17 00:00:00;2019-03-12 00:00:00;2;Segundo Aditivo de Prazo;2018-11-12 00:00:00;120;2019-03-12 00:00:00;;53199.35;MENSAL
CT-00047/2017/ADR-LGS;EEB RUBENS DE ARRUDA RAMOS,CEDUP DE LAGES  EEB. LAGES,SDR LAGES,MANUTENÇÃO BEM PÚBLICO - ADR DE LAGE;;;0;cronograma;2017-11-01 00:00:00;49;2017-12-20 00:00:00;;392379.03;MENSAL
CT-00009/2017/ADR-SAR;EEB RAIMUNDO CORREA;;;0;Cronograma execução dos serviços ;2017-11-30 00:00:00;38;2018-01-07 00:00:00;;9650;SEMANAL
CT-00028/2017/ADR-BNU;EEB MARCOS KONDER;;;0;Cronograma físico financeiro obra EEB Marcos Konde;2017-11-24 00:00:00;150;2018-04-23 00:00:00;;84560.58;MENSAL
CT-00013/2017/ADR-PLI;EEB CARDEAL ARCOVERDE;;;0;Recuperação do telhado da EEB Cardeal Arcoverde;2017-11-17 00:00:00;30;2017-12-17 00:00:00;;24992.29;MENSAL
CT-00027/2017/ADR-LGA;EEB MARIA CORREA SAAD;;;0;cronograma;2017-11-22 00:00:00;60;2018-01-21 00:00:00;;28470.4;MENSAL
CT-00011/2017/ADR-JCA;EEB  GOV. CELSO RAMOS;;;0;Cronograma Inicial;2017-11-22 00:00:00;60;2018-01-21 00:00:00;;51890.41;MENSAL
CT-00028/2017/ADR-LGA;EEB JERÔNIMO COELHO;;;0;Cronograma;2017-11-21 00:00:00;60;2018-01-20 00:00:00;;45794.98;MENSAL
CT-00029/2017/ADR-LGA;EEB. PROFESSORA GRACINDA A. MACHADO;;;0;Cronograma;2017-11-22 00:00:00;30;2017-12-22 00:00:00;;22372.2;MENSAL
CT-00011/2017/ADR-MVH;EEB PROF. SILVIO ROMERO;;2018-04-15 00:00:00;0;CRONOGRAMA DE EXECUÇÃO DE OBRA;2017-11-16 00:00:00;150;2018-04-15 00:00:00;;264174.94;MENSAL
CT-00011/2017/ADR-MVH;EEB PROF. SILVIO ROMERO;;2018-04-15 00:00:00;1;CRONOGRAMA DE EXECUÇÃO DE OBRA;2017-11-16 00:00:00;150;2018-04-15 00:00:00;;264174.94;MENSAL
CT-00011/2017/ADR-MVH;EEB PROF. SILVIO ROMERO;;2018-04-15 00:00:00;2;CRONOGRAMA DE EXECUÇÃO DE OBRA;2018-03-15 00:00:00;31;2018-04-15 00:00:00;;297305.52;MENSAL
CT-00062/2017/ADR-CNI;EEB CEL CID GONZAGA;;2018-02-15 00:00:00;0;Etapas de execução de muro e regularização edific.;2017-11-17 00:00:00;90;2018-02-15 00:00:00;;93057.97;MENSAL
CT-00062/2017/ADR-CNI;EEB CEL CID GONZAGA;;2018-02-15 00:00:00;1;Etapas com aditivo.;2017-12-21 00:00:00;56;2018-02-15 00:00:00;;116329.86;MENSAL
CT-00025/2017/ADR-XXE;EEB PROF ZELINDO CARBONERA;;2018-07-15 00:00:00;0;projeto de reforma e readequaçao;2017-11-17 00:00:00;45;2018-01-01 00:00:00;;19482.72;MENSAL
CT-00025/2017/ADR-XXE;EEB PROF ZELINDO CARBONERA;;2018-07-15 00:00:00;1;Aditivo de Prazo;2017-11-17 00:00:00;120;2018-03-17 00:00:00;;19482.72;MENSAL
CT-00046/2017/ADR-LGS;CEDUP DE LAGES  EEB. LAGES,MANUTENÇÃO BEM PÚBLICO - ADR DE LAGES;;;0;CRONOGRAMA DE MANUTENÇÃO;2017-11-29 00:00:00;29;2017-12-28 00:00:00;;226507.46;MENSAL
CT-00022/2017/ADR-XXE;EIEF. PAIOL DE BARRO;;2018-07-15 00:00:00;0;Projetos EEB Paiol de Barro;2017-11-17 00:00:00;120;2018-03-17 00:00:00;;5898.43;MENSAL
CT-00022/2017/ADR-XXE;EIEF. PAIOL DE BARRO;;2018-07-15 00:00:00;1;Cronograma do Aditivo 1;2018-03-17 00:00:00;120;2018-07-15 00:00:00;;5898.43;MENSAL
CT-00022/2017/ADR-XXE;EIEF. PAIOL DE BARRO;;2018-07-15 00:00:00;2;Cronograma do aditivo de valor;2018-06-09 00:00:00;36;2018-07-15 00:00:00;;7373.03;MENSAL
CT-00026/2017/ADR-XXE;MANUTENÇÃO BEM PÚBLICO - ADR DE XANXERÊ;;2018-03-12 00:00:00;0;manutenção das rodovias não pavimentadas ADR /Xanx;2017-11-27 00:00:00;60;2018-01-26 00:00:00;;256800;MENSAL
CT-00026/2017/ADR-XXE;MANUTENÇÃO BEM PÚBLICO - ADR DE XANXERÊ;;2018-03-12 00:00:00;1;aditivo manutenção das rodovias não pavimentadas ;2018-01-08 00:00:00;63;2018-03-12 00:00:00;;256800;MENSAL
CT-00049/2017/ADR-LGS;EEB NOSSA SENHORA DE FÁTIMA;;;0;PINTURA DA EEB NSF;2017-11-28 00:00:00;79;2018-02-15 00:00:00;;80478;MENSAL
CT-00057/2017/ADR-CNI;E.E.B. FREI MENANDRO KAMPS;2017-11-23 00:00:00;2018-02-27 00:00:00;0;Etapas de regularização e manutenção escolar.;2017-11-23 00:00:00;96;2018-02-27 00:00:00;;34023.67;MENSAL
CT-00014/2017/ADR-IPX;EEB CRISTO REI;;;0;cronograma;2017-11-21 00:00:00;40;2017-12-31 00:00:00;;24955.49;MENSAL
CT-00013/2017/ADR-MVH;EEB SÃO DONATO  (CESSÃO DE USO COMPARTILHADO LEI 16.1972013);;2018-07-20 00:00:00;0;CRONOGRAMA DO CONTRATO 14;2017-11-22 00:00:00;120;2018-03-22 00:00:00;;9558;MENSAL
CT-00013/2017/ADR-MVH;EEB SÃO DONATO  (CESSÃO DE USO COMPARTILHADO LEI 16.1972013);;2018-07-20 00:00:00;1;Cronograma de execução de serviços;2018-02-22 00:00:00;148;2018-07-20 00:00:00;;9558;MENSAL
CT-00013/2017/ADR-MVH;EEB SÃO DONATO  (CESSÃO DE USO COMPARTILHADO LEI 16.1972013);;2018-07-20 00:00:00;2;Cronograma de execução de serviços;2018-05-11 00:00:00;70;2018-07-20 00:00:00;;11397.96;MENSAL
CT-00010/2017/ADR-CDA;EEB ARABUTÃ;2017-12-11 00:00:00;2018-05-10 00:00:00;0;Cronograma 01;2017-12-11 00:00:00;90;2018-03-11 00:00:00;;85849.01;MENSAL
CT-00010/2017/ADR-CDA;EEB ARABUTÃ;2017-12-11 00:00:00;2018-05-10 00:00:00;1;Cronograma 02;2017-12-11 00:00:00;60;2018-02-09 00:00:00;;85849.01;MENSAL
CT-00010/2017/ADR-CDA;EEB ARABUTÃ;2017-12-11 00:00:00;2018-05-10 00:00:00;2;Cronogram 03;2018-02-28 00:00:00;71;2018-05-10 00:00:00;;85849.01;MENSAL
CT-00008/2017/ADR-IPX;EEB HUMBERTO MACHADO;;;0;cronograma inicial;2017-10-11 00:00:00;80;2017-12-30 00:00:00;;8780;MENSAL
